  1.46000E+02  6.92924E-01  5.07269E-01  1.85656E-01  5.28193E-01  4.01790E-02  1.26567E-02  3.83950E-02  6.27484E-03  1.26010E-02
  1.47000E+02  6.86625E-01  5.03085E-01  1.83539E-01  5.21420E-01  4.09313E-02  1.31296E-02  3.71987E-02  6.06007E-03  1.18692E-02
  1.48000E+02  6.82442E-01  5.00456E-01  1.81986E-01  5.16374E-01  4.17399E-02  1.36328E-02  3.61142E-02  5.86239E-03  1.12187E-02
  1.49000E+02  6.80258E-01  4.99299E-01  1.80959E-01  5.12942E-01  4.26081E-02  1.41690E-02  3.51330E-02  5.67991E-03  1.06387E-02
  1.50000E+02  6.79986E-01  4.99556E-01  1.80430E-01  5.11040E-01  4.35395E-02  1.47413E-02  3.42478E-02  5.51101E-03  1.01199E-02
  1.51000E+02  6.81573E-01  5.01193E-01  1.80380E-01  5.10613E-01  4.45381E-02  1.53530E-02  3.34526E-02  5.35433E-03  9.65500E-03
  1.52000E+02  6.84995E-01  5.04198E-01  1.80797E-01  5.11629E-01  4.56084E-02  1.60079E-02  3.27426E-02  5.20874E-03  9.23755E-03
  1.53000E+02  6.90252E-01  5.08576E-01  1.81676E-01  5.14076E-01  4.67553E-02  1.67101E-02  3.21139E-02  5.07325E-03  8.86229E-03
  1.54000E+02  6.97370E-01  5.14351E-01  1.83018E-01  5.17965E-01  4.79843E-02  1.74647E-02  3.15636E-02  4.94704E-03  8.52478E-03
  1.55000E+02  7.06400E-01  5.21568E-01  1.84832E-01  5.23327E-01  4.93013E-02  1.82770E-02  3.10896E-02  4.82939E-03  8.22131E-03
  1.56000E+02  7.17418E-01  5.30287E-01  1.87132E-01  5.30213E-01  5.07131E-02  1.91532E-02  3.06908E-02  4.71972E-03  7.94872E-03
  1.57000E+02  7.30528E-01  5.40592E-01  1.89936E-01  5.38696E-01  5.22271E-02  2.01007E-02  3.03669E-02  4.61752E-03  7.70442E-03
  1.58000E+02  7.45862E-01  5.52589E-01  1.93274E-01  5.48872E-01  5.38516E-02  2.11276E-02  3.01183E-02  4.52237E-03  7.48622E-03
  1.59000E+02  7.63584E-01  5.66406E-01  1.97178E-01  5.60861E-01  5.55958E-02  2.22434E-02  2.99465E-02  4.43394E-03  7.29236E-03
  1.60000E+02  7.83895E-01  5.82203E-01  2.01693E-01  5.74815E-01  5.74702E-02  2.34592E-02  2.98539E-02  4.35195E-03  7.12141E-03
  1.61000E+02  8.07037E-01  6.00168E-01  2.06870E-01  5.90915E-01  5.94862E-02  2.47880E-02  2.98441E-02  4.27622E-03  6.97229E-03
  1.62000E+02  8.33301E-01  6.20529E-01  2.12772E-01  6.09383E-01  6.16569E-02  2.62448E-02  2.99218E-02  4.20662E-03  6.84421E-03
  1.63000E+02  8.63035E-01  6.43560E-01  2.19475E-01  6.30483E-01  6.39969E-02  2.78478E-02  3.00930E-02  4.14308E-03  6.73669E-03
  1.64000E+02  8.96654E-01  6.69584E-01  2.27070E-01  6.54536E-01  6.65228E-02  2.96182E-02  3.03654E-02  4.08564E-03  6.64957E-03
  1.65000E+02  9.34658E-01  6.98992E-01  2.35667E-01  6.81925E-01  6.92532E-02  3.15817E-02  3.07488E-02  4.03438E-03  6.58299E-03
  1.66000E+02  9.77646E-01  7.32251E-01  2.45394E-01  7.13112E-01  7.22095E-02  3.37690E-02  3.12551E-02  3.98950E-03  6.53744E-03
  1.67000E+02  1.02634E+00  7.69926E-01  2.56412E-01  7.48655E-01  7.54158E-02  3.62179E-02  3.18991E-02  3.95128E-03  6.51379E-03
  1.68000E+02  1.08161E+00  8.12701E-01  2.68911E-01  7.89234E-01  7.88997E-02  3.89746E-02  3.26991E-02  3.92013E-03  6.51336E-03
  1.69000E+02  1.14453E+00  8.61407E-01  2.83125E-01  8.35676E-01  8.26931E-02  4.20964E-02  3.36774E-02  3.89661E-03  6.53798E-03
  1.70000E+02  1.21641E+00  9.17069E-01  2.99340E-01  8.88999E-01  8.68325E-02  4.56553E-02  3.48622E-02  3.88144E-03  6.59010E-03
  1.71000E+02  1.29886E+00  9.80949E-01  3.17909E-01  9.50461E-01  9.13601E-02  4.97424E-02  3.62882E-02  3.87559E-03  6.67296E-03
