# frequency_cm-1 xx xy xz yx yy yz zx zy zz
56.13239443 2.0207701466e+02 -1.7790095276e-13 1.8857220448e-13 -1.7790095276e-13 2.0207779525e+02 -1.7934024924e-13 1.8857220448e-13 -1.7934024924e-13 4.3029790276e+02
56.63809167 2.0207856006e+02 -1.7803716290e-13 1.8878553181e-13 -1.7803716290e-13 2.0207934125e+02 -1.7967919345e-13 1.8878553181e-13 -1.7967919345e-13 4.3030472787e+02
57.14378892 2.0208012235e+02 -1.7817512575e-13 1.8900314522e-13 -1.7817512575e-13 2.0208090415e+02 -1.8002379915e-13 1.8900314522e-13 -1.8002379915e-13 4.3031161755e+02
57.64948617 2.0208170164e+02 -1.7831485864e-13 1.8922517944e-13 -1.7831485864e-13 2.0208248407e+02 -1.8037420185e-13 1.8922517944e-13 -1.8037420185e-13 4.3031857189e+02
58.15518341 2.0208329803e+02 -1.7845637919e-13 1.8945170488e-13 -1.7845637919e-13 2.0208408109e+02 -1.8073048103e-13 1.8945170488e-13 -1.8073048103e-13 4.3032559100e+02
58.66088066 2.0208491162e+02 -1.7859970538e-13 1.8968275013e-13 -1.7859970538e-13 2.0208569531e+02 -1.8109267986e-13 1.8968275013e-13 -1.8109267986e-13 4.3033267497e+02
59.16657791 2.0208654252e+02 -1.7874485549e-13 1.8991831736e-13 -1.7874485549e-13 2.0208732686e+02 -1.8146081872e-13 1.8991831736e-13 -1.8146081872e-13 4.3033982391e+02
59.67227516 2.0208819082e+02 -1.7889184813e-13 1.9015839290e-13 -1.7889184813e-13 2.0208897582e+02 -1.8183490440e-13 1.9015839290e-13 -1.8183490440e-13 4.3034703792e+02
60.17797240 2.0208985665e+02 -1.7904070228e-13 1.9040295436e-13 -1.7904070228e-13 2.0209064231e+02 -1.8221493641e-13 1.9040295436e-13 -1.8221493641e-13 4.3035431709e+02
60.68366965 2.0209154010e+02 -1.7919143724e-13 1.9065197540e-13 -1.7919143724e-13 2.0209232644e+02 -1.8260091114e-13 1.9065197540e-13 -1.8260091114e-13 4.3036166155e+02
61.18936690 2.0209324129e+02 -1.7934407267e-13 1.9090542901e-13 -1.7934407267e-13 2.0209402832e+02 -1.8299282471e-13 1.9090542901e-13 -1.8299282471e-13 4.3036907139e+02
61.69506414 2.0209496034e+02 -1.7949862859e-13 1.9116328952e-13 -1.7949862859e-13 2.0209574806e+02 -1.8339067478e-13 1.9116328952e-13 -1.8339067478e-13 4.3037654673e+02
62.20076139 2.0209669735e+02 -1.7965512539e-13 1.9142553393e-13 -1.7965512539e-13 2.0209748578e+02 -1.8379446170e-13 1.9142553393e-13 -1.8379446170e-13 4.3038408766e+02
62.70645864 2.0209845246e+02 -1.7981358384e-13 1.9169214276e-13 -1.7981358384e-13 2.0209924160e+02 -1.8420418926e-13 1.9169214276e-13 -1.8420418926e-13 4.3039169431e+02
63.21215589 2.0210022577e+02 -1.7997402509e-13 1.9196310045e-13 -1.7997402509e-13 2.0210101564e+02 -1.8461986505e-13 1.9196310045e-13 -1.8461986505e-13 4.3039936678e+02
63.71785313 2.0210201741e+02 -1.8013647067e-13 1.9223839560e-13 -1.8013647067e-13 2.0210280802e+02 -1.8504150065e-13 1.9223839560e-13 -1.8504150065e-13 4.3040710519e+02
64.22355038 2.0210382751e+02 -1.8030094251e-13 1.9251802099e-13 -1.8030094251e-13 2.0210461886e+02 -1.8546911172e-13 1.9251802099e-13 -1.8546911172e-13 4.3041490964e+02
64.72924763 2.0210565619e+02 -1.8046746295e-13 1.9280197358e-13 -1.8046746295e-13 2.0210644830e+02 -1.8590271794e-13 1.9280197358e-13 -1.8590271794e-13 4.3042278027e+02
65.23494487 2.0210750359e+02 -1.8063605476e-13 1.9309025434e-13 -1.8063605476e-13 2.0210829646e+02 -1.8634234291e-13 1.9309025434e-13 -1.8634234291e-13 4.3043071718e+02
65.74064212 2.0210936982e+02 -1.8080674110e-13 1.9338286815e-13 -1.8080674110e-13 2.0211016347e+02 -1.8678801405e-13 1.9338286815e-13 -1.8678801405e-13 4.3043872048e+02
66.24633937 2.0211125503e+02 -1.8097954558e-13 1.9367982361e-13 -1.8097954558e-13 2.0211204947e+02 -1.8723976243e-13 1.9367982361e-13 -1.8723976243e-13 4.3044679031e+02
66.75203662 2.0211315936e+02 -1.8115449226e-13 1.9398113284e-13 -1.8115449226e-13 2.0211395459e+02 -1.8769762264e-13 1.9398113284e-13 -1.8769762264e-13 4.3045492679e+02
67.25773386 2.0211508294e+02 -1.8133160563e-13 1.9428681137e-13 -1.8133160563e-13 2.0211587898e+02 -1.8816163265e-13 1.9428681137e-13 -1.8816163265e-13 4.3046313002e+02
67.76343111 2.0211702591e+02 -1.8151091063e-13 1.9459687787e-13 -1.8151091063e-13 2.0211782278e+02 -1.8863183366e-13 1.9459687787e-13 -1.8863183366e-13 4.3047140015e+02
68.26912836 2.0211898842e+02 -1.8169243271e-13 1.9491135411e-13 -1.8169243271e-13 2.0211978612e+02 -1.8910826995e-13 1.9491135411e-13 -1.8910826995e-13 4.3047973728e+02
68.77482560 2.0212097062e+02 -1.8187619776e-13 1.9523026468e-13 -1.8187619776e-13 2.0212176917e+02 -1.8959098880e-13 1.9523026468e-13 -1.8959098880e-13 4.3048814156e+02
69.28052285 2.0212297266e+02 -1.8206223217e-13 1.9555363697e-13 -1.8206223217e-13 2.0212377206e+02 -1.9008004032e-13 1.9555363697e-13 -1.9008004032e-13 4.3049661311e+02
