# frequency_cm-1 xx xy xz yx yy yz zx zy zz
39.39342331 8.2435329456e+00 -1.5168613542e-05 -2.0132008224e-05 -5.1686135417e-06 8.2435380011e+00 7.1156174814e-05 -1.8132008224e-05 6.9156174814e-05 9.7719171656e+00
39.77220622 8.2438006199e+00 -1.5170057831e-05 -2.0133868773e-05 -5.1700578314e-06 8.2438056762e+00 7.1162688990e-05 -1.8133868773e-05 6.9162688990e-05 9.7723474931e+00
40.15098914 8.2440708942e+00 -1.5171516255e-05 -2.0135747481e-05 -5.1715162549e-06 8.2440759514e+00 7.1169266704e-05 -1.8135747481e-05 6.9169266704e-05 9.7727820124e+00
40.52977206 8.2443437697e+00 -1.5172988820e-05 -2.0137644357e-05 -5.1729888200e-06 8.2443488278e+00 7.1175907991e-05 -1.8137644357e-05 6.9175907991e-05 9.7732207258e+00
40.90855497 8.2446192475e+00 -1.5174475536e-05 -2.0139559413e-05 -5.1744755362e-06 8.2446243064e+00 7.1182612885e-05 -1.8139559413e-05 6.9182612885e-05 9.7736636354e+00
41.28733789 8.2448973286e+00 -1.5175976413e-05 -2.0141492658e-05 -5.1759764129e-06 8.2449023885e+00 7.1189381423e-05 -1.8141492658e-05 6.9189381423e-05 9.7741107433e+00
41.66612081 8.2451780143e+00 -1.5177491459e-05 -2.0143444102e-05 -5.1774914590e-06 8.2451830751e+00 7.1196213640e-05 -1.8143444102e-05 6.9196213640e-05 9.7745620517e+00
42.04490372 8.2454613057e+00 -1.5179020684e-05 -2.0145413758e-05 -5.1790206841e-06 8.2454663674e+00 7.1203109572e-05 -1.8145413758e-05 6.9203109572e-05 9.7750175629e+00
42.42368664 8.2457472040e+00 -1.5180564098e-05 -2.0147401635e-05 -5.1805640982e-06 8.2457522666e+00 7.1210069254e-05 -1.8147401635e-05 6.9210069254e-05 9.7754772791e+00
42.80246956 8.2460357103e+00 -1.5182121710e-05 -2.0149407743e-05 -5.1821217096e-06 8.2460407739e+00 7.1217092725e-05 -1.8149407743e-05 6.9217092725e-05 9.7759412025e+00
43.18125247 8.2463268259e+00 -1.5183693529e-05 -2.0151432095e-05 -5.1836935293e-06 8.2463318904e+00 7.1224180021e-05 -1.8151432095e-05 6.9224180021e-05 9.7764093355e+00
43.56003539 8.2466205519e+00 -1.5185279566e-05 -2.0153474701e-05 -5.1852795661e-06 8.2466256173e+00 7.1231331180e-05 -1.8153474701e-05 6.9231331180e-05 9.7768816803e+00
43.93881830 8.2469168895e+00 -1.5186879829e-05 -2.0155535573e-05 -5.1868798293e-06 8.2469219559e+00 7.1238546239e-05 -1.8155535573e-05 6.9238546239e-05 9.7773582392e+00
44.31760122 8.2472158400e+00 -1.5188494330e-05 -2.0157614720e-05 -5.1884943301e-06 8.2472209073e+00 7.1245825236e-05 -1.8157614720e-05 6.9245825236e-05 9.7778390147e+00
44.69638414 8.2475174045e+00 -1.5190123077e-05 -2.0159712156e-05 -5.1901230775e-06 8.2475224728e+00 7.1253168210e-05 -1.8159712156e-05 6.9253168210e-05 9.7783240090e+00
45.07516705 8.2478215844e+00 -1.5191766083e-05 -2.0161827891e-05 -5.1917660830e-06 8.2478266537e+00 7.1260575200e-05 -1.8161827891e-05 6.9260575200e-05 9.7788132245e+00
45.45394997 8.2481283809e+00 -1.5193423355e-05 -2.0163961937e-05 -5.1934233548e-06 8.2481334512e+00 7.1268046244e-05 -1.8163961937e-05 6.9268046244e-05 9.7793066637e+00
45.83273289 8.2484377952e+00 -1.5195094905e-05 -2.0166114305e-05 -5.1950949051e-06 8.2484428665e+00 7.1275581384e-05 -1.8166114305e-05 6.9275581384e-05 9.7798043290e+00
46.21151580 8.2487498287e+00 -1.5196780743e-05 -2.0168285008e-05 -5.1967807431e-06 8.2487549009e+00 7.1283180657e-05 -1.8168285008e-05 6.9283180657e-05 9.7803062229e+00
46.59029872 8.2490644825e+00 -1.5198480880e-05 -2.0170474057e-05 -5.1984808796e-06 8.2490695558e+00 7.1290844105e-05 -1.8170474057e-05 6.9290844105e-05 9.7808123477e+00
46.96908164 8.2493817581e+00 -1.5200195325e-05 -2.0172681463e-05 -5.2001953249e-06 8.2493868324e+00 7.1298571768e-05 -1.8172681463e-05 6.9298571768e-05 9.7813227060e+00
47.34786455 8.2497016567e+00 -1.5201924090e-05 -2.0174907240e-05 -5.2019240897e-06 8.2497067320e+00 7.1306363687e-05 -1.8174907240e-05 6.9306363687e-05 9.7818373004e+00
47.72664747 8.2500241796e+00 -1.5203667185e-05 -2.0177151400e-05 -5.2036671854e-06 8.2500292560e+00 7.1314219904e-05 -1.8177151400e-05 6.9314219904e-05 9.7823561333e+00
48.10543039 8.2503493282e+00 -1.5205424622e-05 -2.0179413954e-05 -5.2054246221e-06 8.2503544056e+00 7.1322140459e-05 -1.8179413954e-05 6.9322140459e-05 9.7828792073e+00
48.48421330 8.2506771038e+00 -1.5207196410e-05 -2.0181694915e-05 -5.2071964104e-06 8.2506821822e+00 7.1330125395e-05 -1.8181694915e-05 6.9330125395e-05 9.7834065250e+00
48.86299622 8.2510075077e+00 -1.5208982563e-05 -2.0183994295e-05 -5.2089825626e-06 8.2510125873e+00 7.1338174755e-05 -1.8183994295e-05 6.9338174755e-05 9.7839380891e+00
49.24177913 8.2513405414e+00 -1.5210783089e-05 -2.0186312107e-05 -5.2107830886e-06 8.2513456220e+00 7.1346288581e-05 -1.8186312107e-05 6.9346288581e-05 9.7844739020e+00
49.62056205 8.2516762062e+00 -1.5212598000e-05 -2.0188648365e-05 -5.2125979999e-06 8.2516812879e+00 7.1354466916e-05 -1.8188648365e-05 6.9354466916e-05 9.7850139665e+00
49.99934497 8.2520145035e+00 -1.5214427308e-05 -2.0191003080e-05 -5.2144273082e-06 8.2520195863e+00 7.1362709803e-05 -1.8191003080e-05 6.9362709803e-05 9.7855582853e+00
50.37812788 8.2523554346e+00 -1.5216271024e-05 -2.0193376265e-05 -5.2162710245e-06 8.2523605185e+00 7.1371017287e-05 -1.8193376265e-05 6.9371017287e-05 9.7861068609e+00
50.75691080 8.2526990011e+00 -1.5218129160e-05 -2.0195767934e-05 -5.2181291602e-06 8.2527040861e+00 7.1379389411e-05 -1.8195767934e-05 6.9379389411e-05 9.7866596963e+00
51.13569372 8.2530452043e+00 -1.5220001728e-05 -2.0198178100e-05 -5.2200017277e-06 8.2530502904e+00 7.1387826220e-05 -1.8198178100e-05 6.9387826220e-05 9.7872167939e+00
51.51447663 8.2533940456e+00 -1.5221888738e-05 -2.0200606775e-05 -5.2218887376e-06 8.2533991329e+00 7.1396327759e-05 -1.8200606775e-05 6.9396327759e-05 9.7877781568e+00
51.89325955 8.2537455266e+00 -1.5223790202e-05 -2.0203053974e-05 -5.2237902022e-06 8.2537506149e+00 7.1404894072e-05 -1.8203053974e-05 6.9404894072e-05 9.7883437875e+00
