# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
   12    18       0.94214056       1.49746419       1.87235182
   12    19       0.94214056       1.57840820       1.80653359
   12    20       0.94214056       1.65935221       1.75151203
   12    21       0.94214056       1.74029622       1.71185819
   12    22       0.94214056       1.82124023       1.69105547
   12    23       0.94214056       1.90218424       1.69105546
   12    24       0.94214056       1.98312825       1.71185816
   12    25       0.94214056       2.06407226       1.75151199
   12    26       0.94214056       2.14501627       1.80653352
   12    27       0.94214056       2.22596028       1.87235174
   12    28       0.94214056       2.30690430       1.94403946
   12    29       0.94214056       2.38784831       2.01671838
   12    30       0.94214056       2.46879232       2.08614014
   12    31       0.94214056       2.54973633       2.14792925
   12    32       0.94214056       2.63068034       2.19953386
   12    33       0.94214056       2.71162435       2.23886957
   12    34       0.94214056       2.79256836       2.26511689
   12    35       0.94214056       2.87351237       2.27815671
   12    36       0.94214056       2.95445638       2.27895156
   12    37       0.94214056       3.03540039       2.26868355
   12    38       0.94214056       3.11634440       2.24920943
   12    39       0.94214056       3.19728841       2.22353638
   12    40       0.94214056       3.27823242       2.19420232
   12    41       0.94214056       3.35917643       2.16443866
   12    42       0.94214056       3.44012044       2.13727507
   12    43       0.94214056       3.52106445       2.11558417
